"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 12 20:34:32 GMT 2022","Tue Jul 12 20:34:34 GMT 2022","2651","chromium","example.spec.ts","Log in with incorrect data","","","should allow me to add todo items",""
