"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jul 12 20:28:27 GMT 2022","Tue Jul 12 20:28:27 GMT 2022","172","chromium","example.spec.ts","Log in with incorrect data","","","should allow me to add todo items",""
