"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 12 20:57:22 GMT 2022","Tue Jul 12 20:57:24 GMT 2022","1971","chromium","example.spec.ts","Log in with incorrect data","","","should allow me to add todo items",""
